OrderID,Date,Time,TotalCost,EmployeeID,CustomerID
17136,2025-08-22,11:00:00,55.3,2,69
17137,2025-08-25,19:15:00,26.4,2,14
17138,2025-09-29,15:30:00,17.45,8,69
17139,2025-02-26,21:45:00,10.45,6,60
17140,2025-08-24,17:45:00,10.45,6,
17141,2025-06-14,14:15:00,21.65,3,88
17142,2024-11-30,12:00:00,25.65,3,130
17143,2025-03-15,15:00:00,33.6,4,
17144,2025-06-10,16:00:00,27.15,3,26
17145,2025-06-13,19:00:00,49.8,3,10
17146,2025-01-20,14:00:00,30.6,5,145
17147,2024-12-14,16:30:00,25.65,5,62
17148,2025-07-12,21:00:00,54.05,6,34
17149,2025-05-15,17:15:00,61.05,8,35
17150,2025-07-08,18:00:00,36.6,7,
17151,2025-03-12,10:15:00,40.1,8,80
17152,2025-09-26,19:45:00,36.1,6,31
17153,2025-09-29,13:45:00,26.4,2,76
17154,2025-07-06,19:00:00,39.85,8,117
17155,2024-11-30,15:00:00,48.1,6,15
17156,2024-12-29,08:30:00,57.3,2,158
17157,2025-02-26,21:30:00,31.15,5,142
17158,2025-04-23,17:00:00,11.95,5,
17159,2025-02-17,18:15:00,11.7,4,112
17160,2025-08-04,20:15:00,57.05,2,108
17161,2025-09-12,21:00:00,44.05,2,63
17162,2024-12-04,11:30:00,13.45,4,154
17163,2025-07-04,19:45:00,16.45,4,138
17164,2025-06-30,18:00:00,48.8,5,58
17165,2025-08-25,12:00:00,31.1,4,24
17166,2025-01-01,19:15:00,40.35,3,24
17167,2025-03-13,15:30:00,12.45,7,78
17168,2025-04-19,09:15:00,54.8,6,
17169,2025-06-30,16:15:00,12.95,3,24
17170,2024-12-13,17:45:00,14.7,4,119
17171,2025-05-30,12:00:00,11.7,6,73
17172,2024-12-20,15:15:00,36.6,8,40
17173,2025-07-02,20:30:00,27.9,3,
17174,2025-03-24,18:30:00,11.7,3,141
17175,2024-12-24,21:45:00,53.3,5,34
17176,2025-07-26,13:30:00,33.9,1,
17177,2024-11-26,20:00:00,7.95,2,107
17178,2025-05-11,09:00:00,49.8,3,
17179,2025-02-07,11:45:00,21.4,3,84
17180,2025-09-12,14:30:00,11.7,3,81
17181,2025-06-24,12:00:00,27.65,7,145
17182,2025-10-04,20:00:00,30.4,6,
17183,2025-09-19,14:30:00,29.9,2,92
17184,2025-05-22,21:00:00,34.1,3,42
17185,2025-03-01,18:45:00,56.55,8,52
17186,2025-06-13,13:15:00,22.4,4,6
17187,2025-03-15,11:30:00,55.8,8,139
17188,2025-03-31,19:15:00,29.4,2,114
17189,2025-06-28,20:00:00,11.7,8,54
17190,2025-01-22,16:15:00,32.85,8,153
17191,2025-07-12,20:00:00,13.2,3,28
17192,2025-04-14,21:15:00,10.7,6,49
17193,2025-06-14,11:00:00,21.15,3,155
17194,2025-05-06,08:45:00,13.7,8,108
17195,2025-08-25,13:15:00,39.1,7,
17196,2025-08-18,14:30:00,43.6,6,65
17197,2025-07-05,14:00:00,35.1,7,93
17198,2025-07-23,20:00:00,14.45,7,127
17199,2024-12-13,08:30:00,10.7,8,63
17200,2025-08-20,16:45:00,12.7,3,
17201,2025-09-25,15:45:00,19.95,6,112
17202,2025-01-14,19:45:00,14.7,3,84
17203,2025-05-24,21:30:00,13.7,7,98
17204,2025-03-08,12:15:00,10.7,3,50
17205,2025-09-26,20:45:00,33.35,6,69
17206,2024-12-03,19:15:00,25.15,4,
17207,2025-05-14,14:30:00,11.95,4,
17208,2024-12-27,16:00:00,24.15,4,21
17209,2025-05-31,16:15:00,13.7,6,112
17210,2025-06-03,15:45:00,21.15,2,158
17211,2025-02-14,09:30:00,14.45,6,154
17212,2024-12-14,19:30:00,44.6,7,102
17213,2025-02-27,20:30:00,13.7,8,116
17214,2025-04-24,14:15:00,25.4,3,127
17215,2025-05-24,08:00:00,30.1,2,10
17216,2025-03-27,18:15:00,14.7,8,
17217,2025-05-30,19:45:00,27.9,5,
17218,2025-07-17,08:15:00,13.7,3,
17219,2025-07-23,20:15:00,11.95,4,83
17220,2025-06-17,15:15:00,38.1,7,132
17221,2025-08-25,19:00:00,69.75,3,
17222,2025-07-29,11:15:00,49.55,3,84
17223,2025-06-20,11:30:00,15.45,6,76
17224,2025-08-25,19:45:00,58.0,8,104
17225,2024-12-30,14:00:00,46.6,6,102
17226,2025-02-10,17:30:00,27.9,6,50
17227,2024-12-18,21:30:00,40.6,4,
17228,2025-03-29,16:00:00,28.15,3,40
17229,2025-04-25,20:45:00,54.05,8,66
17230,2025-04-19,18:15:00,25.15,6,23
17231,2025-07-26,14:30:00,14.7,4,127
17232,2025-05-08,10:00:00,26.9,8,87
17233,2025-01-01,19:00:00,33.1,8,132
17234,2025-08-25,11:00:00,68.5,3,66
17235,2025-08-13,09:00:00,33.6,2,110
17236,2025-09-20,13:30:00,45.55,1,89
17237,2025-01-27,09:30:00,8.95,3,73
17238,2025-03-08,21:30:00,26.15,4,136
17239,2024-12-17,13:30:00,50.55,4,
17240,2025-09-26,13:30:00,21.9,2,
17241,2025-07-12,09:30:00,11.7,3,63
17242,2024-12-07,17:45:00,32.15,2,28
17243,2025-10-04,21:45:00,11.7,4,105
17244,2025-02-01,14:00:00,14.2,5,
17245,2025-05-17,16:45:00,11.7,4,25
17246,2025-01-03,21:15:00,12.7,7,8
17247,2025-06-28,12:00:00,36.1,3,114
17248,2025-08-22,11:30:00,36.1,8,
17249,2025-09-27,16:30:00,8.95,1,50
17250,2025-08-01,12:45:00,55.55,7,95
17251,2025-02-08,17:00:00,11.7,2,22
17252,2025-01-10,19:00:00,42.8,1,
17253,2025-02-22,09:30:00,55.8,5,107
17254,2025-08-06,21:00:00,58.8,3,103
17255,2025-02-26,13:45:00,12.7,8,19
17256,2024-12-06,18:45:00,12.7,4,
17257,2025-05-20,15:30:00,10.95,5,
17258,2025-06-07,09:45:00,24.65,3,39
17259,2024-12-28,21:15:00,41.05,4,
17260,2024-12-29,17:45:00,29.65,5,142
17261,2025-03-08,18:45:00,10.95,2,39
17262,2025-02-22,09:45:00,26.65,6,154
17263,2025-04-10,21:00:00,43.8,5,125
17264,2025-05-20,10:00:00,13.2,4,
17265,2024-12-12,13:00:00,38.1,7,76
17266,2025-02-21,11:00:00,11.7,6,11
17267,2025-06-28,20:15:00,12.2,5,40
17268,2025-02-20,17:15:00,13.7,4,117
17269,2025-01-26,14:00:00,10.95,5,
17270,2025-08-15,17:00:00,22.4,4,10
17271,2025-06-13,14:30:00,25.15,4,120
17272,2025-02-21,09:15:00,33.1,4,130
17273,2025-04-12,20:00:00,13.7,7,103
17274,2025-06-26,21:00:00,39.35,3,55
17275,2025-09-05,11:45:00,15.2,6,143
17276,2025-04-23,10:30:00,38.6,3,157
17277,2025-05-02,14:30:00,44.1,8,96
17278,2025-04-28,20:15:00,55.55,2,
17279,2024-12-21,08:30:00,49.8,5,146
17280,2025-05-26,19:45:00,27.65,1,133
17281,2025-04-12,10:45:00,25.4,8,
17282,2025-03-22,13:15:00,48.05,8,
17283,2025-09-01,18:00:00,30.65,3,38
17284,2025-01-25,08:15:00,55.3,6,40
17285,2025-05-05,10:15:00,42.6,4,
17286,2025-05-17,12:00:00,9.7,4,93
17287,2025-03-19,12:45:00,28.15,7,34
17288,2024-11-21,21:30:00,17.95,2,16
17289,2025-05-17,20:00:00,37.6,8,121
17290,2025-05-10,18:30:00,53.05,2,36
17291,2025-06-20,08:30:00,12.7,5,140
17292,2025-06-18,13:15:00,27.65,5,25
17293,2025-03-30,15:00:00,37.6,6,99
17294,2025-08-23,18:30:00,36.6,7,48
17295,2025-08-25,15:30:00,44.6,8,70
17296,2025-02-28,09:45:00,10.7,4,12
17297,2024-12-14,12:30:00,10.95,2,141
17298,2025-02-05,18:15:00,53.3,7,79
17299,2025-02-14,14:00:00,14.7,6,121
17300,2025-01-18,20:15:00,37.85,3,155
17301,2025-01-17,18:45:00,20.65,8,59
17302,2025-05-21,13:00:00,13.7,3,67
17303,2024-12-16,17:15:00,26.15,6,115
17304,2025-07-26,12:30:00,32.35,5,
17305,2025-08-25,18:15:00,42.1,6,80
17306,2025-01-30,20:15:00,18.4,6,52
17307,2025-05-16,12:30:00,13.95,4,145
17308,2025-09-28,14:30:00,20.65,8,
17309,2024-12-21,19:15:00,25.4,5,20
17310,2025-01-17,21:00:00,25.9,5,4
17311,2025-05-09,09:00:00,41.1,3,
17312,2025-01-04,21:30:00,22.9,4,55
17313,2025-07-02,14:45:00,17.2,1,35
17314,2025-07-29,20:00:00,11.7,5,
17315,2025-01-25,21:30:00,17.45,4,44
17316,2025-06-04,21:15:00,28.85,5,63
17317,2025-03-23,08:30:00,13.7,8,149
17318,2025-05-22,13:15:00,26.4,8,121
17319,2025-07-12,14:30:00,10.45,6,19
17320,2025-08-23,18:45:00,13.45,8,85
17321,2024-11-21,18:00:00,11.95,4,13
17322,2025-08-01,14:45:00,13.7,4,6
17323,2025-01-26,14:45:00,26.4,5,125
17324,2025-03-21,14:30:00,22.9,8,56
17325,2025-04-18,19:30:00,11.7,1,103
17326,2025-05-17,14:15:00,24.65,3,98
17327,2025-05-07,14:45:00,24.65,3,99
17328,2025-01-11,08:00:00,10.7,5,124
17329,2025-02-09,16:00:00,14.2,3,144
17330,2025-06-16,15:45:00,42.85,6,143
17331,2025-01-06,20:30:00,25.65,3,4
17332,2025-08-25,10:00:00,44.85,6,75
17333,2025-06-16,21:00:00,25.9,7,
17334,2025-01-11,13:30:00,25.15,5,
17335,2025-01-31,16:30:00,41.35,5,82
17336,2025-05-04,11:15:00,60.05,8,44
17337,2025-07-26,20:15:00,36.35,4,
17338,2025-01-28,16:00:00,26.9,5,36
17339,2025-02-01,21:45:00,21.4,2,48
17340,2025-06-27,14:15:00,29.9,6,151
17341,2025-07-25,13:00:00,13.45,2,39
17342,2025-04-11,10:00:00,17.45,6,
17343,2025-08-27,17:15:00,14.45,8,103
17344,2025-01-17,11:45:00,29.15,5,127
17345,2025-05-31,09:45:00,10.7,4,102
17346,2025-09-27,19:00:00,14.7,6,52
17347,2025-02-22,18:30:00,46.85,2,111
17348,2025-06-02,11:45:00,28.4,7,49
17349,2025-09-22,15:30:00,27.4,8,83
17350,2025-04-26,12:15:00,34.85,3,
17351,2025-06-21,18:00:00,11.7,8,122
17352,2025-03-22,19:30:00,11.7,5,59
17353,2025-09-24,12:00:00,9.7,8,
17354,2025-09-06,20:45:00,14.7,8,101
17355,2025-09-23,15:00:00,22.4,2,70
17356,2024-12-13,14:30:00,41.1,4,
17357,2025-08-25,10:30:00,28.4,2,136
17358,2025-09-05,20:30:00,16.45,2,109
17359,2025-05-02,17:15:00,15.2,5,48
17360,2024-12-13,21:15:00,22.9,2,
17361,2025-08-25,16:45:00,55.8,4,21
17362,2025-08-14,21:15:00,13.45,4,67
17363,2025-04-09,20:00:00,27.15,3,142
17364,2025-09-11,13:45:00,11.95,7,123
17365,2025-06-25,19:45:00,55.3,2,20
17366,2025-02-16,16:00:00,55.3,4,
17367,2024-12-04,13:15:00,10.45,2,123
17368,2024-12-05,18:30:00,22.4,6,105
17369,2024-12-19,11:30:00,51.05,4,64
17370,2025-01-30,13:30:00,15.95,5,42
17371,2025-09-25,14:30:00,27.9,6,92
17372,2025-08-19,12:15:00,41.35,3,38
17373,2025-04-11,16:30:00,26.9,6,
17374,2025-03-15,15:15:00,21.9,3,
17375,2025-03-09,21:15:00,25.15,8,
17376,2025-05-28,21:30:00,12.95,6,44
17377,2025-01-04,18:00:00,38.1,7,97
17378,2025-01-10,16:00:00,14.7,3,
17379,2025-02-12,21:45:00,42.6,2,41
17380,2025-06-28,18:45:00,56.8,3,1
17381,2025-08-15,14:15:00,28.15,6,151
17382,2025-03-24,17:30:00,13.45,6,31
17383,2025-08-15,18:00:00,24.9,2,69
17384,2025-06-07,14:15:00,24.4,5,131
17385,2025-01-07,20:00:00,23.9,8,122
17386,2025-04-16,14:45:00,13.7,8,6
17387,2025-02-07,18:30:00,32.4,6,67
17388,2025-08-01,19:45:00,50.05,4,32
17389,2025-09-02,11:15:00,36.6,6,127
17390,2025-04-21,12:00:00,52.55,3,118
17391,2025-03-26,18:45:00,24.4,6,57
17392,2025-02-08,15:30:00,53.3,7,
17393,2025-06-21,18:15:00,11.7,3,13
17394,2025-05-19,21:45:00,41.1,4,71
17395,2024-12-07,17:45:00,17.45,4,
17396,2025-02-07,15:00:00,18.9,2,43
17397,2025-08-26,09:00:00,25.4,4,
17398,2025-01-04,16:15:00,38.1,3,77
17399,2024-11-20,11:15:00,21.65,4,142
17400,2025-05-11,15:30:00,13.45,8,
17401,2025-05-02,21:00:00,24.15,3,62
17402,2025-06-09,20:30:00,33.6,3,39
17403,2024-12-21,17:30:00,24.65,2,64
17404,2025-08-25,21:00:00,55.05,8,95
17405,2025-01-14,18:45:00,21.65,1,109
17406,2025-06-13,18:45:00,36.85,6,94
17407,2025-04-05,12:15:00,14.45,2,
17408,2025-07-27,18:00:00,46.1,8,87
17409,2025-08-25,21:45:00,49.3,2,26
17410,2025-05-23,16:00:00,13.2,5,
17411,2025-07-04,20:00:00,8.95,2,
17412,2025-05-05,15:45:00,24.4,2,30
17413,2025-08-23,16:00:00,31.35,5,25
17414,2025-08-11,18:00:00,44.35,4,122
17415,2025-03-22,21:15:00,39.6,7,141
17416,2025-08-15,21:15:00,43.8,3,157
17417,2025-09-27,13:00:00,25.9,6,61
17418,2025-07-01,18:00:00,14.2,3,77
17419,2025-08-25,20:00:00,38.85,6,97
17420,2025-05-18,11:15:00,26.15,4,
17421,2025-06-28,08:45:00,23.65,4,
17422,2024-12-21,16:00:00,12.45,6,138
17423,2025-03-29,12:30:00,11.95,4,51
17424,2024-12-07,12:00:00,34.35,8,39
17425,2025-03-14,21:30:00,57.55,6,8
17426,2025-09-10,17:00:00,64.55,5,45
17427,2025-02-05,14:45:00,27.9,4,142
17428,2025-02-11,19:15:00,28.15,2,95
17429,2024-12-20,08:15:00,51.55,7,147
17430,2025-08-23,09:15:00,39.1,4,94
17431,2025-09-13,21:00:00,14.2,4,
17432,2025-05-05,10:45:00,29.35,4,
17433,2025-08-28,13:45:00,50.8,2,1
17434,2025-06-14,20:45:00,24.4,2,23
17435,2025-09-01,16:15:00,9.7,8,104
17436,2025-04-12,14:45:00,52.8,2,
17437,2025-09-12,12:30:00,27.9,6,99
17438,2025-08-25,21:30:00,40.05,1,136
17439,2025-05-09,21:45:00,11.7,3,102
17440,2025-05-02,20:45:00,12.45,6,90
17441,2025-02-05,13:15:00,7.95,4,42
17442,2025-07-25,21:45:00,12.95,4,139
17443,2025-05-02,18:30:00,12.45,5,99
17444,2025-08-08,21:15:00,40.85,6,
17445,2025-04-26,20:30:00,55.05,3,29
17446,2025-05-17,15:30:00,12.95,7,158
17447,2025-09-26,12:00:00,26.65,8,
17448,2024-11-30,13:15:00,11.95,6,91
17449,2025-07-09,14:30:00,21.15,3,
17450,2025-05-25,18:45:00,25.4,4,58
17451,2025-08-25,16:15:00,21.9,3,99
17452,2025-08-25,18:45:00,62.75,8,121
17453,2025-01-24,17:45:00,11.7,8,44
17454,2025-09-05,17:30:00,14.7,2,6
17455,2025-05-12,18:00:00,54.8,2,52
17456,2025-01-11,18:45:00,22.9,4,
17457,2025-07-22,09:15:00,8.95,3,154
17458,2025-05-02,19:15:00,11.95,3,113
17459,2025-09-27,12:00:00,14.7,6,145
17460,2025-09-02,15:15:00,32.9,4,102
17461,2025-01-15,19:30:00,43.35,6,2
17462,2024-12-21,21:45:00,10.7,3,158
17463,2025-07-18,14:15:00,15.95,8,156
17464,2025-04-06,13:00:00,7.95,4,
17465,2025-08-25,15:00:00,63.5,6,25
17466,2024-11-22,18:45:00,34.6,8,152
17467,2024-12-21,16:30:00,12.95,6,66
17468,2025-03-05,19:15:00,10.7,6,144
17469,2025-09-13,20:45:00,27.4,2,20
17470,2025-03-09,13:00:00,43.35,3,51
17471,2025-01-10,18:45:00,36.1,2,96
17472,2025-06-29,08:00:00,32.85,3,57
17473,2025-01-17,14:00:00,25.4,8,14
17474,2025-01-22,18:00:00,35.85,5,121
17475,2025-04-18,13:00:00,33.85,3,4
17476,2025-08-25,09:15:00,62.75,5,42
17477,2025-03-09,18:00:00,31.4,3,45
17478,2025-06-18,16:30:00,42.85,5,
17479,2024-12-28,11:45:00,23.65,8,30
17480,2025-07-08,21:00:00,54.05,3,35
17481,2025-04-26,12:45:00,22.4,2,29
17482,2024-12-20,16:00:00,11.7,4,43
17483,2025-08-28,13:45:00,11.45,7,136
17484,2025-09-21,13:00:00,51.3,3,77
17485,2025-03-01,14:30:00,39.1,8,23
17486,2025-06-28,21:30:00,41.85,6,101
17487,2025-08-20,17:15:00,14.45,6,
17488,2025-08-29,11:00:00,27.4,8,39
17489,2025-08-15,20:00:00,28.65,3,70
17490,2025-05-10,21:45:00,34.85,3,124
17491,2024-12-09,20:30:00,13.7,5,34
17492,2024-12-23,14:00:00,12.45,7,141
17493,2025-09-02,17:30:00,22.9,6,113
17494,2025-05-10,16:15:00,16.45,7,
17495,2025-02-15,13:45:00,11.95,6,
17496,2025-08-25,12:30:00,58.8,1,31
17497,2025-05-04,10:30:00,26.9,4,58
17498,2025-02-28,12:30:00,25.4,2,14
17499,2025-05-04,13:30:00,33.1,2,
17500,2025-07-10,13:15:00,26.65,8,24
17501,2025-04-13,12:00:00,34.6,8,12
17502,2025-03-07,15:00:00,31.65,4,112
17503,2025-08-02,21:15:00,27.9,8,122
17504,2025-04-12,21:15:00,44.3,2,
17505,2025-01-08,19:00:00,35.6,8,
17506,2025-05-24,13:30:00,12.7,6,82
17507,2025-10-03,12:00:00,9.95,5,141
17508,2025-03-29,20:45:00,15.2,3,51
17509,2025-06-16,13:30:00,23.15,8,7
17510,2025-03-29,09:45:00,31.15,3,42
17511,2025-02-03,10:45:00,23.65,6,150
17512,2025-09-02,12:30:00,57.55,5,128
17513,2025-08-22,14:15:00,20.9,3,3
17514,2025-08-02,15:00:00,12.7,7,154
17515,2025-01-12,17:45:00,26.65,4,157
17516,2025-09-28,21:45:00,8.95,8,94
17517,2025-04-22,13:45:00,30.9,3,70
17518,2025-08-16,14:00:00,18.45,2,149
17519,2025-04-04,11:45:00,13.7,8,26
17520,2025-08-20,09:00:00,11.7,5,46
17521,2025-08-25,15:15:00,48.55,8,
17522,2025-08-10,11:15:00,26.9,3,10
17523,2025-04-11,14:45:00,25.65,8,30
17524,2025-03-03,16:00:00,25.15,2,46
17525,2025-05-29,19:00:00,31.9,4,134
17526,2025-07-03,21:30:00,23.65,8,79
17527,2025-04-14,12:45:00,10.7,8,8
17528,2025-07-17,14:45:00,23.4,3,84
17529,2025-01-10,18:00:00,10.45,5,121
17530,2025-05-03,11:45:00,39.1,6,49
17531,2025-08-20,18:45:00,14.2,8,
17532,2025-10-03,12:15:00,24.4,4,20
17533,2025-05-24,20:15:00,24.65,3,16
17534,2025-01-07,13:00:00,55.05,2,63
17535,2025-05-10,10:00:00,11.45,5,
17536,2025-07-04,09:00:00,10.7,4,134
17537,2025-09-26,16:45:00,22.65,8,60
17538,2025-08-25,13:45:00,46.8,3,126
17539,2025-05-03,16:00:00,42.85,7,11
17540,2025-09-15,16:00:00,37.1,6,39
17541,2025-01-07,20:45:00,43.35,2,61
17542,2025-09-19,19:00:00,8.95,6,51
17543,2025-02-13,15:15:00,7.95,5,34
17544,2025-01-10,17:00:00,13.45,6,35
17545,2025-01-08,13:45:00,60.05,3,87
17546,2025-07-08,20:30:00,10.95,7,65
17547,2025-01-30,14:45:00,10.95,4,13
17548,2025-05-07,21:15:00,9.7,3,
17549,2025-07-26,21:00:00,22.4,3,22
17550,2025-03-12,21:45:00,41.3,6,45
17551,2025-03-16,21:00:00,38.6,3,37
17552,2024-12-02,14:30:00,35.6,5,124
17553,2025-03-28,17:30:00,37.1,8,
17554,2025-04-27,15:15:00,23.4,4,88
17555,2025-06-06,18:45:00,34.85,4,103
17556,2025-08-23,15:00:00,18.2,5,33
17557,2025-07-12,12:00:00,22.65,6,55
17558,2025-05-23,17:00:00,38.85,4,156
17559,2025-09-13,18:45:00,14.7,7,
17560,2024-12-17,21:00:00,13.7,2,113
17561,2025-05-26,17:00:00,43.1,8,71
17562,2025-09-12,19:30:00,45.1,8,52
17563,2025-08-25,17:30:00,49.3,5,128
17564,2025-07-16,16:30:00,34.85,6,105
17565,2024-11-23,17:30:00,48.8,3,75
17566,2025-04-28,20:15:00,15.2,6,156
17567,2025-06-10,20:15:00,53.55,3,23
17568,2025-08-25,09:15:00,50.55,4,
17569,2025-03-20,13:00:00,14.45,2,143
17570,2025-07-02,13:15:00,21.65,1,19
17571,2025-06-05,11:45:00,15.2,8,52
17572,2025-08-25,18:00:00,56.0,4,151
17573,2024-12-01,12:00:00,17.95,2,2
17574,2025-09-05,13:30:00,36.85,7,22
17575,2025-04-23,19:45:00,13.7,3,84
17576,2025-05-09,18:00:00,11.7,5,38
17577,2025-08-25,18:15:00,65.25,8,122
17578,2025-08-15,18:15:00,25.9,6,152
17579,2025-07-22,12:15:00,54.55,8,21
17580,2025-04-18,20:15:00,11.7,8,57
17581,2025-02-12,11:15:00,48.05,5,
17582,2025-05-02,16:30:00,31.1,4,118
17583,2025-07-29,20:45:00,8.95,5,4
17584,2025-05-13,12:45:00,15.7,2,
17585,2024-12-04,20:15:00,11.95,7,102
17586,2025-04-11,13:30:00,12.7,4,17
17587,2024-12-14,21:45:00,13.7,8,129
17588,2025-08-25,19:15:00,43.35,2,118
17589,2025-06-08,12:15:00,54.8,3,106
17590,2025-04-21,14:45:00,38.35,3,16
17591,2025-01-29,15:15:00,51.8,6,4
17592,2024-11-20,15:45:00,25.15,7,
17593,2024-12-12,11:45:00,38.1,4,12
17594,2025-08-25,20:00:00,40.35,5,72
17595,2025-08-25,14:15:00,38.6,5,79
17596,2025-04-19,18:15:00,23.4,7,18
17597,2025-09-09,08:15:00,29.9,1,
17598,2025-05-22,21:30:00,11.95,3,43
17599,2025-02-06,11:30:00,22.9,8,126
17600,2025-08-01,21:45:00,14.7,4,12
17601,2025-04-25,12:15:00,25.15,6,49
17602,2025-01-11,08:15:00,14.45,5,95
17603,2025-01-23,15:15:00,39.6,3,35
17604,2025-09-27,19:00:00,10.95,8,37
17605,2025-07-25,17:15:00,26.9,6,
17606,2025-07-12,08:45:00,18.2,4,
17607,2025-02-15,13:15:00,37.35,3,
17608,2025-08-01,14:15:00,27.65,8,
17609,2025-08-29,15:15:00,53.05,8,37
17610,2025-07-25,08:45:00,23.15,5,12
17611,2025-04-08,15:00:00,58.55,3,90
17612,2025-04-15,18:15:00,27.65,4,86
17613,2025-09-26,19:30:00,25.4,8,62
17614,2025-03-29,19:00:00,19.4,1,38
17615,2025-06-27,20:30:00,20.9,2,155
17616,2025-01-25,21:30:00,43.6,8,143
17617,2025-02-04,11:15:00,13.45,6,97
17618,2025-06-05,14:15:00,44.85,8,14
17619,2025-01-21,18:30:00,12.95,6,2
17620,2025-04-21,19:45:00,14.45,1,152
17621,2025-04-05,20:30:00,24.9,1,46
17622,2025-02-15,17:00:00,55.8,2,
17623,2025-09-13,17:30:00,15.2,4,156
17624,2024-12-29,08:00:00,10.7,6,109
17625,2025-06-26,17:15:00,40.6,3,33
17626,2025-05-05,20:30:00,35.85,7,
17627,2025-05-16,11:30:00,31.15,2,61
17628,2025-08-30,08:15:00,52.8,1,5
17629,2025-08-08,21:00:00,29.4,7,11
17630,2025-02-11,10:15:00,12.45,4,83
17631,2025-02-22,21:00:00,37.6,3,156
17632,2025-02-04,12:30:00,50.05,6,105
17633,2025-01-28,21:30:00,26.15,4,92
17634,2025-03-21,21:45:00,43.35,3,31
17635,2025-06-22,12:30:00,26.9,2,37
17636,2025-08-15,09:15:00,20.15,6,131
17637,2025-04-10,21:00:00,28.9,1,143
17638,2024-12-27,12:15:00,13.45,3,
17639,2025-02-01,21:45:00,35.85,4,89
17640,2025-06-30,13:00:00,29.15,7,150
17641,2025-08-25,16:45:00,35.85,3,52
17642,2025-08-13,20:00:00,57.3,6,86
17643,2025-05-02,15:00:00,11.95,1,132
17644,2025-07-01,12:30:00,14.7,6,110
17645,2025-09-07,19:15:00,14.2,5,99
17646,2025-09-06,18:00:00,9.95,7,83
17647,2025-04-19,10:00:00,11.7,6,72
17648,2025-08-25,12:15:00,55.8,8,
17649,2025-07-02,14:30:00,39.35,5,106
17650,2025-02-13,11:45:00,45.8,4,
17651,2025-05-14,11:15:00,48.85,6,93
17652,2025-07-05,20:45:00,47.55,6,73
17653,2025-04-10,18:45:00,10.95,8,36
17654,2025-01-11,12:15:00,59.05,7,132
17655,2025-04-28,18:15:00,49.3,1,70
17656,2025-07-02,20:30:00,58.3,7,94
17657,2025-07-10,20:15:00,46.05,4,31
17658,2025-04-04,12:00:00,15.2,3,
17659,2025-05-31,17:30:00,10.95,5,129
17660,2025-06-07,08:30:00,40.1,4,41
17661,2025-03-24,14:30:00,11.7,8,5
17662,2025-01-31,17:30:00,13.45,2,71
17663,2025-01-20,21:45:00,14.7,8,32
17664,2025-05-30,17:30:00,17.2,3,94
17665,2025-06-20,13:00:00,45.3,8,11
17666,2025-04-11,17:45:00,42.1,4,23
17667,2025-03-15,09:15:00,39.1,4,
17668,2025-08-25,19:15:00,35.85,8,126
17669,2025-04-26,17:30:00,10.95,6,146
17670,2025-05-24,13:45:00,11.7,3,132
17671,2025-03-22,15:15:00,13.7,7,72
17672,2024-12-14,20:45:00,40.1,5,2
17673,2025-03-21,14:00:00,28.65,6,126
17674,2025-03-22,13:45:00,15.2,2,35
17675,2025-03-22,14:45:00,53.05,1,14
17676,2025-02-10,09:30:00,25.9,8,12
17677,2025-09-26,20:00:00,28.65,3,
17678,2025-06-16,19:15:00,9.95,5,95
17679,2025-02-07,21:45:00,42.85,2,19
17680,2025-07-16,18:45:00,17.45,5,140
17681,2025-08-28,19:15:00,21.65,3,36
17682,2025-05-12,13:45:00,10.7,8,
17683,2025-07-12,21:00:00,10.7,2,31
17684,2025-08-25,19:00:00,33.35,7,20
17685,2024-12-20,19:30:00,17.45,6,76
17686,2025-07-03,17:00:00,44.85,3,
17687,2025-01-17,11:45:00,31.4,4,29
17688,2024-11-28,12:15:00,12.95,3,33
17689,2025-03-08,16:00:00,27.4,4,127
17690,2025-09-22,21:45:00,57.8,6,
17691,2025-08-23,20:45:00,39.85,6,
17692,2025-03-03,19:30:00,15.7,7,127
17693,2024-12-17,20:00:00,40.85,7,36
17694,2025-09-12,14:30:00,49.05,6,32
17695,2024-11-30,12:45:00,27.9,3,56
17696,2025-02-20,17:45:00,32.15,8,114
17697,2025-08-30,14:45:00,28.65,5,79
17698,2025-07-18,12:30:00,27.65,3,150
17699,2025-05-22,19:00:00,18.2,3,
17700,2025-05-13,18:45:00,13.7,5,41
17701,2024-12-03,12:30:00,23.4,2,61
17702,2025-05-10,11:15:00,38.85,4,59
17703,2025-01-23,20:30:00,56.55,4,54
17704,2025-01-03,21:30:00,46.85,6,121
17705,2025-08-20,10:00:00,42.1,1,25
17706,2025-03-24,14:00:00,42.85,3,75
17707,2025-05-30,14:45:00,12.45,6,85
17708,2025-03-29,08:45:00,15.2,5,49
17709,2025-04-14,10:15:00,12.45,6,
17710,2025-04-11,09:15:00,36.35,4,60
17711,2025-07-28,08:45:00,11.95,6,
17712,2025-03-30,17:15:00,9.7,4,114
17713,2025-06-22,13:30:00,36.6,4,74
17714,2025-05-16,21:30:00,28.65,5,98
17715,2025-08-25,21:30:00,22.9,8,90
17716,2025-02-12,19:15:00,22.65,4,100
17717,2025-09-10,19:00:00,42.6,5,27
17718,2024-12-26,16:00:00,10.45,3,126
17719,2025-09-18,19:00:00,47.3,5,154
17720,2025-09-13,19:15:00,37.6,8,131
17721,2025-09-12,18:15:00,32.4,6,10
